# t[s]	Prec [mm]
375094800	0.0000
375098400	0.0000
375102000	0.0000
375105600	0.0000
375109200	0.0000
375112800	0.0000
375116400	0.0000
375120000	0.0000
375123600	0.0000
375127200	0.0000
375130800	0.0000
375134400	0.0000
375138000	0.0000
375141600	0.0000
375145200	0.0000
375148800	0.0000
375152400	0.0000
375156000	0.0000
375159600	0.0000
375163200	0.0000
375166800	0.0000
375170400	0.0000
375174000	0.0000
375177600	0.0000
375181200	0.0000
375184800	0.0000
375188400	0.0000
375192000	0.0000
375195600	0.0000
375199200	0.0000
375202800	0.0000
375206400	0.0000
375210000	0.0000
375213600	0.0000
375217200	0.0000
375220800	0.0000
375224400	0.0000
375228000	0.0000
375231600	0.0000
375235200	0.0000
375238800	0.0000
375242400	0.0000
375246000	0.0000
375249600	0.0000
375253200	0.0000
375256800	0.0000
375260400	0.0000
375264000	0.0000
375267600	0.0000
375271200	0.0000
375274800	0.0000
375278400	0.0000
375282000	0.0000
375285600	0.0000
375289200	0.0000
375292800	0.0000
375296400	0.0000
375300000	0.0000
375303600	0.0000
375307200	0.0000
375310800	0.0000
375314400	0.0000
375318000	0.0000
375321600	0.0000
375325200	0.0000
375328800	0.0000
375332400	0.0000
375336000	0.0000
375339600	0.0000
375343200	0.0000
375346800	0.0000
375350400	0.0000
375354000	0.0000
375357600	0.0000
375361200	0.0000
375364800	0.0000
375368400	0.0000
375372000	0.0000
375375600	0.0000
375379200	0.0000
375382800	0.0000
375386400	0.0000
375390000	0.0000
375393600	0.0000
375397200	0.0000
375400800	0.0000
375404400	0.0000
375408000	0.0000
375411600	0.0000
375415200	0.0000
375418800	0.0000
375422400	0.0000
375426000	0.0000
375429600	0.0000
375433200	0.0000
375436800	0.0000
375440400	0.0000
375444000	0.0000
375447600	0.0000
375451200	0.0000
375454800	0.0000
375458400	0.0000
375462000	0.0000
375465600	0.0000
375469200	0.0000
375472800	0.0000
375476400	0.0000
375480000	0.0000
375483600	0.0000
375487200	0.0000
375490800	0.0000
375494400	0.0000
375498000	0.0000
375501600	0.0000
375505200	0.0000
375508800	0.0000
375512400	0.0000
375516000	0.0000
375519600	0.0000
375523200	0.0000
375526800	0.0000
375530400	0.0000
375534000	0.0000
375537600	0.0000
375541200	0.0000
375544800	0.0000
375548400	0.0000
375552000	0.0000
375555600	0.0000
375559200	0.0000
375562800	0.0000
375566400	0.0000
375570000	0.0000
375573600	0.0000
375577200	0.0000
375580800	0.0000
375584400	0.0000
375588000	0.0000
375591600	0.0000
375595200	0.0000
375598800	0.0000
375602400	0.0000
375606000	0.0000
375609600	0.0000
375613200	0.0000
375616800	0.0000
375620400	0.0000
375624000	0.0000
375627600	0.0000
375631200	0.0000
375634800	0.0000
375638400	0.0000
375642000	0.0000
375645600	0.0000
375649200	0.0000
375652800	0.0000
375656400	0.0000
375660000	0.0000
375663600	0.0000
375667200	0.0000
375670800	0.0000
375674400	0.0000
375678000	0.0000
375681600	0.0000
375685200	0.0000
375688800	0.0000
375692400	0.0000
375696000	0.0000
375699600	0.0000
375703200	0.0000
375706800	0.0000
375710400	0.0000
375714000	0.0000
375717600	0.0000
375721200	0.0000
375724800	0.0000
375728400	0.0000
375732000	0.0000
375735600	0.0000
375739200	0.0000
375742800	0.0000
375746400	0.0000
375750000	0.0000
375753600	0.0000
375757200	0.0000
375760800	0.0000
375764400	0.0000
375768000	0.0000
375771600	0.0000
375775200	0.0000
375778800	0.0001
375782400	0.0001
375786000	0.0001
375789600	0.0001
375793200	0.0001
375796800	0.0001
375800400	0.0001
375804000	0.0001
375807600	0.0001
375811200	0.0001
375814800	0.0001
375818400	0.0001
375822000	0.0850
375825600	0.1429
375829200	0.1444
375832800	0.1706
375836400	0.2555
375840000	0.0000
375843600	0.0000
375847200	0.0000
375850800	0.0000
375854400	0.0000
375858000	0.0000
375861600	0.0000
375865200	0.0000
375868800	0.0000
375872400	0.0000
375876000	0.0000
375879600	0.0000
375883200	0.0000
375886800	0.0000
375890400	0.0000
375894000	0.0000
375897600	0.0000
375901200	0.0000
375904800	0.0000
375908400	0.0000
375912000	0.0000
375915600	0.0000
375919200	0.0000
375922800	0.0000
375926400	0.0094
375930000	0.0000
375933600	0.0075
375937200	0.0093
375940800	0.0128
375944400	0.0199
375948000	0.0319
375951600	0.0502
375955200	0.0802
375958800	0.1256
375962400	0.1739
375966000	0.2151
375969600	0.2402
375973200	0.2535
375976800	0.2569
375980400	0.2570
375984000	0.2570
375987600	0.2570
375991200	0.2570
375994800	0.2570
375998400	0.2570
376002000	0.2570
376005600	0.2570
376009200	0.2578
376012800	0.0680
376016400	0.0042
376020000	0.0046
376023600	0.0048
376027200	0.0059
376030800	0.0063
376034400	0.0098
376038000	0.0148
376041600	0.0182
376045200	0.0199
376048800	0.0203
376052400	0.0203
376056000	0.0203
376059600	0.0204
376063200	0.0204
376066800	0.0206
376070400	0.0226
376074000	0.0269
376077600	0.0284
376081200	0.0286
376084800	0.0286
376088400	0.0287
376092000	0.0287
376095600	0.0287
376099200	0.0822
376102800	0.0001
376106400	0.0038
376110000	0.0073
376113600	0.0103
376117200	0.0139
376120800	0.0233
376124400	0.0244
376128000	0.0269
376131600	0.0277
376135200	0.0285
376138800	0.0301
376142400	0.0319
376146000	0.0334
376149600	0.0441
376153200	0.0454
376156800	0.0457
376160400	0.0457
376164000	0.0458
376167600	0.0458
376171200	0.0459
376174800	0.0459
376178400	0.0459
376182000	0.0460
376185600	0.0000
376189200	0.0000
376192800	0.0000
376196400	0.0000
376200000	0.0000
376203600	0.0000
376207200	0.0000
376210800	0.0000
376214400	0.0000
376218000	0.0000
376221600	0.0000
376225200	0.0000
376228800	0.0000
376232400	0.0000
376236000	0.0000
376239600	0.0000
376243200	0.0000
376246800	0.0000
376250400	0.0000
376254000	0.0000
376257600	0.0000
376261200	0.0000
376264800	0.0000
376268400	0.0000
376272000	0.0000
376275600	0.0000
376279200	0.0000
376282800	0.0000
376286400	0.0000
376290000	0.0000
376293600	0.0000
376297200	0.0000
376300800	0.0000
376304400	0.0000
376308000	0.0000
376311600	0.0000
376315200	0.0000
376318800	0.0000
376322400	0.0000
376326000	0.0000
376329600	0.0000
376333200	0.0000
376336800	0.0000
376340400	0.0000
376344000	0.0000
376347600	0.0000
376351200	0.0000
376354800	0.0000
376358400	0.0287
376362000	0.0281
376365600	0.0559
376369200	0.0829
376372800	0.1020
376376400	0.1172
376380000	0.1282
376383600	0.1401
376387200	0.1487
376390800	0.1576
376394400	0.1625
376398000	0.1702
376401600	0.1848
376405200	0.2080
376408800	0.2228
376412400	0.2282
376416000	0.2292
376419600	0.2293
376423200	0.2293
376426800	0.2293
376430400	0.2293
376434000	0.2293
376437600	0.2293
376441200	0.2293
376444800	0.0000
376448400	0.0000
376452000	0.0000
376455600	0.0000
376459200	0.0000
376462800	0.0000
376466400	0.0000
376470000	0.0000
376473600	0.0000
376477200	0.0000
376480800	0.0000
376484400	0.0000
376488000	0.0000
376491600	0.0000
376495200	0.0000
376498800	0.0000
376502400	0.0000
376506000	0.0000
376509600	0.0000
376513200	0.0000
376516800	0.0000
376520400	0.0000
376524000	0.0000
376527600	0.0000
376531200	0.0468
376534800	0.0000
376538400	0.0000
376542000	0.0000
376545600	0.0000
376549200	0.0000
376552800	0.0000
376556400	0.0000
376560000	0.0000
376563600	0.0000
376567200	0.0052
376570800	0.0268
376574400	0.0632
376578000	0.0738
376581600	0.0824
376585200	0.0884
376588800	0.0886
376592400	0.0886
376596000	0.0889
376599600	0.0892
376603200	0.0892
376606800	0.0894
376610400	0.0897
376614000	0.0899
376617600	0.0165
376621200	0.0000
376624800	0.0000
376628400	0.0000
376632000	0.0000
376635600	0.0000
376639200	0.0000
376642800	0.0014
376646400	0.0014
376650000	0.0017
376653600	0.0170
376657200	0.0899
376660800	0.1678
376664400	0.2099
376668000	0.2348
376671600	0.2563
376675200	0.2705
376678800	0.2802
376682400	0.2886
376686000	0.3214
376689600	0.3329
376693200	0.3350
376696800	0.3360
376700400	0.3387
376704000	0.1685
376707600	0.0003
376711200	0.0005
376714800	0.0013
376718400	0.0017
376722000	0.0021
376725600	0.0270
376729200	0.0291
376732800	0.0292
376736400	0.0292
376740000	0.0292
376743600	0.0292
376747200	0.0294
376750800	0.0294
376754400	0.0294
376758000	0.0294
376761600	0.0294
376765200	0.0294
376768800	0.0294
376772400	0.0294
376776000	0.0294
376779600	0.0294
376783200	0.0294
376786800	0.0294
376790400	0.0419
376794000	0.0000
376797600	0.0000
376801200	0.0000
376804800	0.0000
376808400	0.0002
376812000	0.0003
376815600	0.0089
376819200	0.0184
376822800	0.0289
376826400	0.0307
376830000	0.0313
376833600	0.0315
376837200	0.0316
376840800	0.0328
376844400	0.0401
376848000	0.0565
376851600	0.0796
376855200	0.1236
376858800	0.1630
376862400	0.2110
376866000	0.2625
376869600	0.2978
376873200	0.3094
376876800	0.0000
376880400	0.0000
376884000	0.0000
376887600	0.0000
376891200	0.0000
376894800	0.0000
376898400	0.0000
376902000	0.0000
376905600	0.0000
376909200	0.0000
376912800	0.0000
376916400	0.0000
376920000	0.0000
376923600	0.0000
376927200	0.0000
376930800	0.0000
376934400	0.0000
376938000	0.0000
376941600	0.0000
376945200	0.0000
376948800	0.0000
376952400	0.0000
376956000	0.0000
376959600	0.0000
376963200	0.0000
376966800	0.0000
376970400	0.0000
376974000	0.0000
376977600	0.0000
376981200	0.0000
376984800	0.0000
376988400	0.0000
376992000	0.0000
376995600	0.0000
376999200	0.0000
377002800	0.0000
377006400	0.0000
377010000	0.0000
377013600	0.0000
377017200	0.0000
377020800	0.0000
377024400	0.0000
377028000	0.0000
377031600	0.0000
377035200	0.0000
377038800	0.0000
377042400	0.0000
377046000	0.0000
377049600	0.0000
377053200	0.0000
377056800	0.0000
377060400	0.0000
377064000	0.0000
377067600	0.0000
377071200	0.0000
377074800	0.0000
377078400	0.0000
377082000	0.0000
377085600	0.0000
377089200	0.0000
377092800	0.0000
377096400	0.0000
377100000	0.0000
377103600	0.0000
377107200	0.0000
377110800	0.0000
377114400	0.0000
377118000	0.0000
377121600	0.0000
377125200	0.0000
377128800	0.0000
377132400	0.0000
377136000	0.0000
377139600	0.0000
377143200	0.0000
377146800	0.0000
377150400	0.0000
377154000	0.0000
377157600	0.0000
377161200	0.0000
377164800	0.0000
377168400	0.0000
377172000	0.0000
377175600	0.0000
377179200	0.0000
377182800	0.0000
377186400	0.0000
377190000	0.0000
377193600	0.0000
377197200	0.0000
377200800	0.0000
377204400	0.0000
377208000	0.0000
377211600	0.0000
377215200	0.0000
377218800	0.0000
377222400	0.0000
377226000	0.0000
377229600	0.0000
377233200	0.0000
377236800	0.0000
377240400	0.0000
377244000	0.0000
377247600	0.0000
377251200	0.0000
377254800	0.0000
377258400	0.0000
377262000	0.0000
377265600	0.0000
377269200	0.0000
377272800	0.0000
377276400	0.0000
377280000	0.0000
377283600	0.0000
377287200	0.0000
377290800	0.0000
377294400	0.0000
377298000	0.0000
377301600	0.0000
377305200	0.0000
377308800	0.0000
377312400	0.0000
377316000	0.0000
377319600	0.0000
377323200	0.0000
377326800	0.0000
377330400	0.0000
377334000	0.0000
377337600	0.0000
377341200	0.0000
377344800	0.0000
377348400	0.0000
377352000	0.0000
377355600	0.0000
377359200	0.0000
377362800	0.0000
377366400	0.0000
377370000	0.0000
377373600	0.0000
377377200	0.0000
377380800	0.0000
377384400	0.0000
377388000	0.0000
377391600	0.0000
377395200	0.0000
377398800	0.0000
377402400	0.0000
377406000	0.0000
377409600	0.0000
377413200	0.0000
377416800	0.0000
377420400	0.0000
377424000	0.0000
377427600	0.0000
377431200	0.0000
377434800	0.0000
377438400	0.0000
377442000	0.0000
377445600	0.0000
377449200	0.0000
377452800	0.0000
377456400	0.0000
377460000	0.0000
377463600	0.0000
377467200	0.0000
377470800	0.0000
377474400	0.0000
377478000	0.0000
377481600	0.0000
377485200	0.0000
377488800	0.0000
377492400	0.0000
377496000	0.0000
377499600	0.0000
377503200	0.0000
377506800	0.0000
377510400	0.0000
377514000	0.0000
377517600	0.0000
377521200	0.0000
377524800	0.0000
377528400	0.0000
377532000	0.0000
377535600	0.0000
377539200	0.0000
377542800	0.0000
377546400	0.0000
377550000	0.0000
377553600	0.0000
377557200	0.0000
377560800	0.0000
377564400	0.0000
377568000	0.0055
377571600	0.0005
377575200	0.0007
377578800	0.0010
377582400	0.0014
377586000	0.0021
377589600	0.0029
377593200	0.0037
377596800	0.0037
377600400	0.0037
377604000	0.0039
377607600	0.0041
377611200	0.0043
377614800	0.0045
377618400	0.0045
377622000	0.0045
377625600	0.0045
377629200	0.0045
377632800	0.0045
377636400	0.0056
377640000	0.0066
377643600	0.0073
377647200	0.0078
377650800	0.0081
377654400	0.0000
377658000	0.0000
377661600	0.0000
377665200	0.0000
377668800	0.0000
377672400	0.0000
377676000	0.0000
377679600	0.0000
377683200	0.0000
377686800	0.0000
377690400	0.0000
377694000	0.0000
377697600	0.0000
377701200	0.0000
377704800	0.0000
377708400	0.0000
377712000	0.0000
377715600	0.0000
377719200	0.0000
377722800	0.0000
377726400	0.0000
377730000	0.0000
377733600	0.0000
377737200	0.0000
377740800	0.2859
377744400	0.0006
377748000	0.0014
377751600	0.0020
377755200	0.0026
377758800	0.0037
377762400	0.0045
377766000	0.0049
377769600	0.0053
377773200	0.0055
377776800	0.0057
377780400	0.0057
377784000	0.0057
377787600	0.0057
377791200	0.0057
377794800	0.0057
377798400	0.0057
377802000	0.0057
377805600	0.0057
377809200	0.0059
377812800	0.0059
377816400	0.0063
377820000	0.0067
377823600	0.0075
377827200	0.0003
377830800	0.0000
377834400	0.0000
377838000	0.0001
377841600	0.0006
377845200	0.0017
377848800	0.0030
377852400	0.0047
377856000	0.0051
377859600	0.0055
377863200	0.0056
377866800	0.0056
377870400	0.0056
377874000	0.0056
377877600	0.0056
377881200	0.0056
377884800	0.0056
377888400	0.0056
377892000	0.0056
377895600	0.0056
377899200	0.0056
377902800	0.0056
377906400	0.0056
377910000	0.0056
377913600	0.0000
377917200	0.0000
377920800	0.0000
377924400	0.0000
377928000	0.0000
377931600	0.0000
377935200	0.0000
377938800	0.0000
377942400	0.0000
377946000	0.0000
377949600	0.0000
377953200	0.0000
377956800	0.0000
377960400	0.0000
377964000	0.0000
377967600	0.0000
377971200	0.0000
377974800	0.0000
377978400	0.0000
377982000	0.0000
377985600	0.0000
377989200	0.0000
377992800	0.0000
377996400	0.0000
378000000	0.0000
378003600	0.0000
378007200	0.0000
378010800	0.0000
378014400	0.0000
378018000	0.0000
378021600	0.0000
378025200	0.0000
378028800	0.0000
378032400	0.0000
378036000	0.0000
378039600	0.0000
378043200	0.0000
378046800	0.0000
378050400	0.0000
378054000	0.0000
378057600	0.0000
378061200	0.0000
378064800	0.0000
378068400	0.0000
378072000	0.0000
378075600	0.0000
378079200	0.0000
378082800	0.0000
378086400	0.0000
378090000	0.0000
378093600	0.0000
378097200	0.0000
378100800	0.0000
378104400	0.0000
378108000	0.0000
378111600	0.0000
378115200	0.0000
378118800	0.0000
378122400	0.0000
378126000	0.0000
378129600	0.0000
378133200	0.0000
378136800	0.0000
378140400	0.0000
378144000	0.0000
378147600	0.0000
378151200	0.0000
378154800	0.0000
378158400	0.0000
378162000	0.0000
378165600	0.0000
378169200	0.0000
378172800	0.0000
378176400	0.0000
378180000	0.0000
378183600	0.0000
378187200	0.0000
378190800	0.0000
378194400	0.0000
378198000	0.0000
378201600	0.0000
378205200	0.0000
378208800	0.0000
378212400	0.0000
378216000	0.0000
378219600	0.0000
378223200	0.0000
378226800	0.0000
378230400	0.0000
378234000	0.0000
378237600	0.0000
378241200	0.0000
378244800	0.0000
378248400	0.0000
378252000	0.0000
378255600	0.0000
378259200	0.1672
378262800	0.0023
378266400	0.0055
378270000	0.0083
378273600	0.0106
378277200	0.0117
378280800	0.0125
378284400	0.0145
378288000	0.0161
378291600	0.0174
378295200	0.0184
378298800	0.0184
378302400	0.0184
378306000	0.0184
378309600	0.0184
378313200	0.0184
378316800	0.0184
378320400	0.0192
378324000	0.0254
378327600	0.0784
378331200	0.1896
378334800	0.3690
378338400	0.4407
378342000	0.4825
378345600	0.0932
378349200	0.0043
378352800	0.0073
378356400	0.0113
378360000	0.0150
378363600	0.0173
378367200	0.0186
378370800	0.0297
378374400	0.0353
378378000	0.0402
378381600	0.0453
378385200	0.0536
378388800	0.0609
378392400	0.0660
378396000	0.0704
378399600	0.0755
378403200	0.0803
378406800	0.0862
378410400	0.0955
378414000	0.1000
378417600	0.1094
378421200	0.1207
378424800	0.1300
378428400	0.1342
378432000	0.0179
378435600	0.0004
378439200	0.0009
378442800	0.0016
378446400	0.0021
378450000	0.0025
378453600	0.0030
378457200	0.0031
378460800	0.0032
378464400	0.0034
378468000	0.0036
378471600	0.0037
378475200	0.0038
378478800	0.0039
378482400	0.0039
378486000	0.0040
378489600	0.0040
378493200	0.0042
378496800	0.0044
